app_id,category,reviews,size,installs,price,suitable_for,last_update,latest_ver,popularity
670530,FAMILY,60,2.1M,"10,000+",0,Everyone,"May 1, 2016",1.0,High
858796,FINANCE,851,30M,"100,000+",0,Everyone,"June 26, 2018",0.38.1,Low
567034,FAMILY,349,11M,"50,000+",0,Everyone,"March 16, 2018",2.1.1,High
629737,GAME,4,33M,50+,$1.99,Teen,"August 15, 2013",1.05,High
746923,GAME,416,16M,"10,000+",$2.99,Teen,"January 12, 2017",1.0.5,High
2564,FAMILY,38,5.0M,"1,000+",0,Everyone,"June 16, 2017",0.9.0,High
371815,GAME,6187,33M,"100,000+",0,Teen,"July 27, 2018",1.15.0,High
586332,FAMILY,4,43M,100+,0,Everyone,"February 6, 2018",1.0,High
958631,FINANCE,7,3.4M,"1,000+",0,Everyone,"June 17, 2016",1.0.1,High
883931,MAPS_AND_NAVIGATION,8,26M,10+,0,Everyone,"January 17, 2018",1.2.20180117,Low
258060,BOOKS_AND_REFERENCE,6,1.6M,"1,000+",0,Everyone,"February 14, 2017",5.0,High
284117,PHOTOGRAPHY,16,14M,"1,000+",0,Teen,"July 12, 2018",2.1.5,High
475416,DATING,13202,6.1M,"1,000,000+",0,Mature 17+,"July 7, 2018",2.4.1,Low
102733,VIDEO_PLAYERS,8696,14M,"100,000+",0,Everyone,"June 3, 2018",2.1.4,High
143364,MEDICAL,5,11M,100+,0,Everyone,"August 3, 2018",1.0,High
763631,HEALTH_AND_FITNESS,50679,38M,"1,000,000+",0,Everyone,"August 1, 2018",3.6.2,High
739835,GAME,403911,23M,"10,000,000+",0,Everyone,"June 24, 2018",2.277.0,High
35394,FAMILY,96658,26M,"1,000,000+",0,Everyone 10+,"September 5, 2015",2.0.5,High
162578,SHOPPING,94205,6.5M,"1,000,000+",0,Everyone,"June 13, 2018",5.6.8,High
542701,MEDICAL,7837,21M,"100,000+",0,Everyone,"July 31, 2018",2.4,High
43909,HEALTH_AND_FITNESS,2880,7.1M,"100,000+",0,Everyone,"July 24, 2018",1.0.8,High
475979,FINANCE,11066,9.1M,"500,000+",0,Everyone,"July 18, 2018",1.1.39,High
991686,NEWS_AND_MAGAZINES,736,8.5M,"50,000+",0,Teen,"August 3, 2018",7.5.9.1,Low
802203,FAMILY,173394,8.5M,"5,000,000+",0,Everyone,"March 13, 2018",2.9.1,High
119984,FAMILY,6073,8.5M,"100,000+",0,Mature 17+,"February 25, 2018",4.2.2,High
31257,FAMILY,39153,98M,"1,000,000+",0,Everyone,"July 25, 2018",1.1.7,High
882868,TOOLS,1363,1.6M,"10,000+",$2.59,Everyone,"June 7, 2017",2.5.18,High
367359,FINANCE,19784,7.3M,"100,000+",$2.99,Everyone,"June 13, 2018",7.6,High
803501,MAPS_AND_NAVIGATION,16094,5.4M,"1,000,000+",0,Everyone,"July 31, 2018",2.7.2,High
81343,TRAVEL_AND_LOCAL,19,14M,500+,0,Everyone,"October 13, 2015",0.9.2,High
774229,GAME,6074334,100M,"100,000,000+",0,Teen,"July 25, 2018",6.0.0,High
471652,HEALTH_AND_FITNESS,787,53M,"1,000+",$1.99,Everyone,"July 31, 2018",1.4.7,High
584775,LIFESTYLE,2167,1.4M,"500,000+",0,Everyone,"January 7, 2018",1.0,High
32293,VIDEO_PLAYERS,277,6.8M,"10,000+",0,Everyone,"July 16, 2016",1.01,High
210256,FAMILY,246,11M,"10,000+",0,Everyone,"October 12, 2017",2.9.0,High
92213,TRAVEL_AND_LOCAL,39,32M,"1,000+",$2.56,Everyone,"July 20, 2013",1.3.1,Low
38675,TOOLS,2,6.3M,100+,$1.99,Everyone,"May 15, 2018",1.19,High
730319,BOOKS_AND_REFERENCE,28237,10M,"100,000+",0,Everyone,"April 22, 2018",3.2.994,High
212519,GAME,1591129,48M,"50,000,000+",0,Everyone,"December 22, 2017",1.01,High
202968,LIFESTYLE,19,3.1M,"1,000+",0,Everyone,"December 7, 2017",2.2,High
945371,TOOLS,16,1.3M,"10,000+",0,Everyone,"November 5, 2016",2.0,Low
914025,HEALTH_AND_FITNESS,12,6.3M,500+,0,Everyone,"July 12, 2018",3.1.2,High
632718,DATING,1,9.2M,10+,0,Mature 17+,"July 31, 2018",3.52,Low
642523,MEDICAL,11,100M,500+,$15.99,Everyone,"January 14, 2018",1.2.0,High
115027,FAMILY,11,17M,"1,000+",0,Everyone,"July 5, 2018",3.3.2,High
985801,BUSINESS,13,5.3M,100+,0,Everyone,"July 12, 2018",1.11.1,High
574318,FAMILY,2,8.7M,10+,0,Everyone,"March 21, 2018",1.2,High
102112,PERSONALIZATION,29,39M,100+,$1.99,Everyone,"May 16, 2018",1.0.0,High
32210,COMMUNICATION,42,6.0M,"1,000+",$0.99,Everyone,"January 12, 2017",1.0.5,Low
757680,FAMILY,1,655k,10+,$4.99,Everyone,"August 31, 2013",1.3,High
730495,GAME,760628,63M,"10,000,000+",0,Everyone,"December 22, 2017",1.03,High
60028,GAME,440,9.1M,"50,000+",0,Everyone,"November 26, 2012",1.0.6,Low
396535,LIFESTYLE,10,9.4M,100+,0,Everyone,"July 15, 2016",1.6,High
722446,TOOLS,11018,25M,"500,000+",0,Everyone,"July 25, 2018",1.7.0,High
388570,DATING,69,4.0M,"5,000+",0,Everyone,"July 10, 2017",1.0.2,Low
572280,GAME,1125017,25M,"10,000,000+",0,Everyone,"July 17, 2018",3.9.2,High
196413,FINANCE,3856,8.2M,"1,000,000+",0,Everyone,"July 31, 2018",3.2.1,Low
478894,FAMILY,16,17M,"1,000+",0,Everyone,"April 19, 2018",1.6,Low
782651,FAMILY,2062,42M,"500,000+",0,Everyone,"June 14, 2018",1.0.9,High
75251,LIFESTYLE,11,3.4M,"1,000+",0,Everyone,"March 1, 2016",1.0.2,High
433507,PRODUCTIVITY,85,6.0M,"5,000+",0,Everyone,"April 21, 2016",1.1.2,Low
657835,LIFESTYLE,103,3.8M,"5,000+",0,Everyone,"September 12, 2017",5.1.10,High
138285,SOCIAL,412725,35M,"10,000,000+",0,Everyone,"July 31, 2018",3.8.1,High
542542,GAME,59800,7.8M,"5,000,000+",0,Everyone,"March 6, 2018",2.9,High
925807,DATING,120,10M,500+,0,Mature 17+,"August 4, 2018",1.5,High
792009,LIBRARIES_AND_DEMO,2580,20M,"100,000+",0,Everyone,"March 8, 2018",2.0,High
435295,MEDICAL,66,2.6M,"5,000+",$0.99,Everyone,"December 2, 2013",4.1,High
49432,BEAUTY,18900,17M,"500,000+",0,Everyone,"August 2, 2018",6.10.1,High
792338,FAMILY,7116,40M,"100,000+",0,Everyone,"August 9, 2016",1.0,High
166227,VIDEO_PLAYERS,3930,3.3M,"500,000+",0,Everyone,"July 26, 2018",1.1.7,High
335268,VIDEO_PLAYERS,70,14M,"1,000+",0,Everyone,"July 7, 2018",1.9,High
732173,LIFESTYLE,1,3.2M,50+,0,Everyone,"July 15, 2018",1.2,High
441601,LIFESTYLE,2225,15M,"100,000+",0,Everyone,"July 26, 2018",4.2.1,High
255959,PRODUCTIVITY,5,11M,100+,$2.99,Everyone,"September 26, 2016",2,Low
412118,FAMILY,108130,40M,"5,000,000+",0,Teen,"August 3, 2018",1.8.0,High
942928,BUSINESS,8,3.7M,100+,0,Everyone,"June 5, 2018",1.1.1,High
158722,PERSONALIZATION,41000,2.0M,"1,000,000+",0,Everyone,"February 23, 2014",2.4.0,High
918535,HEALTH_AND_FITNESS,219,1.8M,"50,000+",0,Everyone,"October 30, 2015",1.1.20151030,Low
210734,FAMILY,91,25M,"10,000+",0,Everyone,"April 5, 2018",5.2.002,Low
686458,HEALTH_AND_FITNESS,14394,9.9M,"500,000+",0,Everyone,"July 16, 2017",,High
966217,TOOLS,1250,241k,"50,000+",0,Everyone,"March 6, 2018",1.0.1,High
629093,FAMILY,10449,29M,"1,000,000+",0,Teen,"December 2, 2016",1.7,Low
576369,TOOLS,33,141k,"1,000+",$4.99,Everyone,"August 21, 2015",1.1,Low
674972,DATING,3,25M,100+,0,Mature 17+,"July 20, 2018",1.2.9,High
695947,PRODUCTIVITY,10,7.1M,"1,000+",0,Everyone,"February 23, 2017",3.9.4,High
588713,FAMILY,34,30M,"1,000+",0,Everyone,"July 5, 2017",1.03,Low
580097,FAMILY,11773,3.3M,"1,000,000+",0,Everyone,"June 13, 2018",18.6.2,Low
556888,NEWS_AND_MAGAZINES,2055,17M,"100,000+",0,Everyone,"July 4, 2018",4.2.7,Low
289367,FAMILY,5,8.1M,"1,000+",0,Teen,"December 1, 2016",1.0,High
833410,LIBRARIES_AND_DEMO,23,31M,"5,000+",0,Everyone,"July 11, 2018",3.4.5,High
721193,GAME,1914,24M,"100,000+",0,Everyone,"June 29, 2018",3.6.7,High
281407,PERSONALIZATION,133,59M,"1,000+",$2.49,Everyone,"August 3, 2018",15.6,High
567906,MEDICAL,28,5.7M,"5,000+",0,Everyone,"July 7, 2018",1.0,High
319980,SPORTS,37140,71M,"1,000,000+",0,Everyone,"August 1, 2018",1.3.11,High
80894,GAME,52,33M,"5,000+",0,Everyone,"June 26, 2018",1.0.5,High
406567,FINANCE,26587,8.4M,"1,000,000+",0,Everyone,"July 19, 2018",1.18.0,High
113643,PERSONALIZATION,273994,12M,"10,000,000+",0,Everyone,"July 23, 2018",2.3.27,High
728541,LIBRARIES_AND_DEMO,539,99M,"50,000+",0,Everyone,"August 2, 2018",7.0,High
814298,MEDICAL,17,14M,"1,000+",0,Everyone,"July 11, 2018",1.9.0.0,High
52491,GAME,3048,24M,"500,000+",0,Teen,"March 6, 2017",1.1,Low
679320,PERSONALIZATION,248,2.8M,"10,000+",0,Mature 17+,"May 23, 2016",9.0,High
680993,BUSINESS,3,36M,100+,0,Everyone,"July 22, 2018",2.0.3,High
846907,FAMILY,4421,37M,"50,000+",$2.99,Teen,"November 5, 2014",1.77,High
839972,MEDICAL,19,7.3M,100+,0,Everyone,"June 16, 2018",1.0.23,High
435888,HEALTH_AND_FITNESS,4,14M,100+,0,Everyone,"July 9, 2018",4.2.2,High
447418,PARENTING,8343,8.3M,"50,000+",$4.99,Everyone,"July 10, 2018",6.3.16,High
391076,TOOLS,124,1.9M,"100,000+",0,Everyone,"April 22, 2014",9.7.753080,Low
264295,FAMILY,174215,93M,"10,000,000+",0,Everyone,"August 3, 2018",2.5.2,High
951623,PERSONALIZATION,25,46M,"1,000+",0,Everyone,"March 28, 2017",1.2,Low
453243,FAMILY,9699,23M,"100,000+",$0.99,Teen,"July 23, 2018",2.1.111374,High
828906,PRODUCTIVITY,3,4.8M,100+,0,Everyone,"June 5, 2018",2.0,High
726210,TOOLS,3,5.3M,10+,$2.99,Everyone,"May 27, 2018",1.0.15,High
757149,GAME,8389714,92M,"100,000,000+",0,Teen,"July 4, 2018",3.7.1,High
472545,FAMILY,124,23M,"10,000+",0,Everyone,"April 17, 2018",1.0.0,High
587918,FAMILY,12,2.3M,100+,0,Everyone,"October 7, 2015",1.1,High
577908,SPORTS,216,40M,"10,000+",0,Everyone,"August 2, 2018",23.17,High
891837,TOOLS,48979,14M,"1,000,000+",0,Everyone,"August 4, 2018",5.0.0.8,High
252500,COMMUNICATION,33,2.7M,"10,000+",0,Everyone,"September 18, 2017",2.2.6,Low
227186,HEALTH_AND_FITNESS,10,4.0M,10+,0,Everyone,"June 13, 2018",3.55,High
969980,LIFESTYLE,231,5.7M,"5,000+",$0.99,Everyone,"December 24, 2017",7.0.1,High
981750,VIDEO_PLAYERS,921868,47M,"50,000,000+",0,Teen,"August 4, 2018",2.4.11,High
73798,HOUSE_AND_HOME,7619,13M,"100,000+",0,Everyone,"July 12, 2018",1.22.0,High
607261,FAMILY,1667,17M,"10,000+",$14.99,Teen,"August 1, 2018",1.0.3,High
4661,PERSONALIZATION,26,8.5M,100+,$2.49,Everyone,"December 3, 2017",5.0.1,High
648675,FAMILY,33944,28M,"1,000,000+",0,Everyone 10+,"March 10, 2016",2.0.0,Low
511872,SOCIAL,6,458k,100+,0,Everyone,"November 26, 2014",1.0,Low
857994,FAMILY,31538,82M,"1,000,000+",0,Everyone 10+,"July 24, 2018",1.2703.273,Low
341823,SOCIAL,2036,6.8M,"100,000+",0,Everyone,"May 20, 2018",1.72,High
244459,WEATHER,13426,19M,"1,000,000+",0,Everyone,"July 17, 2018",9.9.1.1910,High
579170,MEDICAL,2951,16M,"50,000+",0,Everyone,"July 11, 2018",4.5.2,High
541804,NEWS_AND_MAGAZINES,30,3.8M,"1,000+",0,Everyone,"March 20, 2018",1.5,High
368313,GAME,73539,96M,"1,000,000+",0,Mature 17+,"August 2, 2018",1.3.3,High
946635,PHOTOGRAPHY,512996,23M,"10,000,000+",0,Everyone,"August 2, 2018",4.0.3.5,High
463069,MAPS_AND_NAVIGATION,2681,6.3M,"100,000+",0,Everyone,"September 25, 2017",1.2.0,High
377749,MEDICAL,3,53M,10+,0,Everyone,"July 13, 2018",0.1,High
677052,TOOLS,25592,7.5M,"10,000,000+",0,Everyone,"July 31, 2018",8.0.1.8.0629.1,High
729136,SPORTS,1845,12M,"100,000+",0,Everyone,"June 7, 2017",1.3.0,Low
118287,HEALTH_AND_FITNESS,570242,20M,"10,000,000+",0,Everyone,"August 2, 2018",5.0.2,High
626887,TOOLS,82,1.7M,500+,$0.99,Everyone,"August 14, 2017",3.3,High
249665,FINANCE,11,3.7M,"1,000+",0,Everyone,"November 28, 2017",0.1.6,High
522774,FAMILY,171,1.0M,"1,000+",$10.00,Everyone,"October 18, 2016",1.7.0,High
441037,BUSINESS,78662,22M,"1,000,000+",0,Everyone,"February 13, 2018",3.7.5,High
25481,FAMILY,107,18M,"10,000+",0,Everyone,"April 3, 2016",1.3,High
698975,SHOPPING,68,6.5M,"10,000+",0,Everyone,"January 25, 2018",5.26.0,High
246622,WEATHER,3963,23M,"100,000+",0,Everyone,"July 17, 2018",5.2.11,High
27878,GAME,450,97M,"10,000+",0,Everyone,"July 23, 2018",2.0.9,Low
683527,LIBRARIES_AND_DEMO,130,12M,"10,000+",0,Everyone,"February 23, 2018",1.0,High
570669,PERSONALIZATION,1042,404k,"100,000+",0,Everyone,"August 5, 2014",3.0.0,Low
189574,GAME,2027,56M,"100,000+",0,Teen,"March 19, 2018",1.5,High
757929,NEWS_AND_MAGAZINES,13,4.3M,"1,000+",0,Everyone,"November 1, 2016",1.0.3,Low
995068,FOOD_AND_DRINK,32997,13M,"1,000,000+",0,Everyone,"August 4, 2018",2.2.7,High
623050,BOOKS_AND_REFERENCE,238,27M,"10,000+",0,Everyone,"May 25, 2018",1.0,High
965418,TOOLS,2246379,5.1M,"50,000,000+",0,Everyone,"June 28, 2018",2.1.4,High
624633,WEATHER,115,5.1M,"10,000+",0,Everyone,"February 23, 2017",1.4,Low
61215,NEWS_AND_MAGAZINES,22,25M,"1,000+",0,Everyone,"June 10, 2018",1.5.0,High
412599,FAMILY,143,4.4M,"1,000+",$1.99,Everyone,"June 17, 2018",1.2.1,High
481478,PARENTING,658087,62M,"10,000,000+",0,Everyone,"May 24, 2018",3.15.1,High
2790,FAMILY,244,25M,"10,000+",0,Mature 17+,"October 11, 2017",1.2.0,High
7304,LIFESTYLE,10484,9.0M,"1,000,000+",0,Everyone,"June 9, 2018",1.4.9,High
598886,PHOTOGRAPHY,859,21M,"100,000+",0,Everyone,"July 18, 2018",1.5.1,High
272606,MEDICAL,25,46M,"5,000+",0,Everyone,"April 17, 2018",1.0,High
44548,TRAVEL_AND_LOCAL,481545,29M,"10,000,000+",0,Everyone,"August 6, 2018",5.48,High
190206,TOOLS,44,41M,"10,000+",0,Everyone,"June 20, 2018",3.8,Low
142401,HEALTH_AND_FITNESS,1786,5.9M,"100,000+",0,Everyone,"June 12, 2018",3.5.2,Low
960352,LIFESTYLE,16426,1.6M,"500,000+",0,Everyone,"February 26, 2017",2.7.8,High
374406,FAMILY,86,8.6M,"5,000+",0,Teen,"March 11, 2017",5.1,High
829521,LIFESTYLE,2,6.0M,10+,0,Everyone,"May 24, 2018",2.1,High
720689,SPORTS,950,18M,"100,000+",0,Everyone,"July 17, 2018",2.6,High
943686,LIFESTYLE,135,6.5M,"10,000+",0,Everyone,"July 11, 2018",1.2.1,Low
640802,FINANCE,495,12M,"5,000+",0,Everyone,"May 1, 2018",5.7.1.0,High
552719,TRAVEL_AND_LOCAL,339,10M,"5,000+",$2.99,Everyone,"May 13, 2018",5.11.3,High
610475,GAME,3197865,82M,"100,000,000+",0,Everyone,"July 12, 2018",2.8.0,High
214530,TOOLS,5,3.8M,500+,0,Everyone,"March 30, 2018",1.283.0037,High
61353,TOOLS,876,8.7M,"1,000,000+",0,Everyone,"August 6, 2018",3.2.3,Low
56885,FAMILY,73919,40M,"500,000+",$2.99,Teen,"November 15, 2014",1.07,High
331425,FAMILY,52,19M,"1,000+",0,Everyone,"January 19, 2018",1.0,High
661846,HEALTH_AND_FITNESS,39068,4.0M,"500,000+",0,Everyone,"July 7, 2018",1.2.2,High
219285,BUSINESS,188841,3.2M,"5,000,000+",0,Everyone,"June 21, 2018",1.1.13,High
198454,FAMILY,12,10M,"1,000+",0,Mature 17+,"March 23, 2018",2.0.4,High
83151,PHOTOGRAPHY,1461,13M,"100,000+",0,Everyone,"August 31, 2017",3.2.6,Low
830761,GAME,76627,23M,"5,000,000+",0,Everyone,"July 3, 2018",8.16,High
276391,ENTERTAINMENT,50725,19M,"5,000,000+",0,Everyone,"May 25, 2018",1.0.64,High
325025,MEDICAL,66,1.2M,"50,000+",0,Everyone,"October 25, 2016",1.0,Low
999065,COMICS,4895,35M,"100,000+",0,Everyone,"August 2, 2018",2.4.25,High
310982,FAMILY,361970,58M,"5,000,000+",0,Everyone,"August 2, 2018",28.0.14,High
456219,SPORTS,12,23M,"1,000+",0,Everyone,"January 26, 2018",5.0.3,High
657971,GAME,4108,13M,"10,000+",$17.99,Everyone 10+,"December 14, 2015",1.0.4,High
521965,FAMILY,11,7.3M,"1,000+",0,Teen,"August 23, 2017",3.4.0,Low
207479,MEDICAL,2006,69M,"50,000+",0,Everyone,"August 3, 2018",6.02.000,High
577198,HEALTH_AND_FITNESS,16570,73M,"500,000+",0,Everyone,"July 29, 2018",4.8.0,High
793225,SPORTS,191,28M,"10,000+",0,Everyone,"August 1, 2018",2018.8.1,High
349653,BUSINESS,597,17M,"100,000+",0,Everyone,"July 12, 2018",9.0,Low
838852,MEDICAL,124,43M,"10,000+",0,Everyone,"January 13, 2017",3.0.2,Low
768696,FAMILY,55,40M,"1,000+",0,Everyone,"August 3, 2018",108,High
662019,FAMILY,12,11M,"1,000+",0,Everyone,"September 15, 2017",1.5.6,Low
639387,FAMILY,42515,1.6M,"5,000,000+",0,Everyone,"May 23, 2018",1.0.3,Low
590154,COMICS,314,6.1M,"100,000+",0,Everyone,"May 23, 2018",3.1.0,High
430386,MAPS_AND_NAVIGATION,742,15M,"100,000+",0,Everyone,"July 9, 2018",5.7,Low
67203,TOOLS,48211,7.4M,"1,000,000+",0,Everyone,"November 18, 2017",32.1,High
707168,FAMILY,584070,24M,"5,000,000+",0,Everyone 10+,"July 18, 2018",1.4.1,High
931995,ART_AND_DESIGN,48,25M,"5,000+",0,Everyone,"August 4, 2018",1.1.1,High
749937,HEALTH_AND_FITNESS,38098,11M,"5,000,000+",0,Everyone,"June 21, 2018",1.0.4,High
882611,FINANCE,4,4.1M,50+,0,Everyone,"July 14, 2018",1.0.4,High
885087,TOOLS,1,24M,50+,0,Everyone,"March 27, 2018",3.1,Low
525696,FAMILY,73,12M,"1,000+",$2.99,Everyone,"May 21, 2018",1.7.0,High
295858,FINANCE,42,3.5M,"5,000+",0,Everyone,"April 2, 2017",2.3,High
305360,SOCIAL,17350,12M,"500,000+",0,Everyone,"July 18, 2018",1.078,High
563621,PERSONALIZATION,61,7.5M,"10,000+",0,Everyone,"April 4, 2018",4,High
772714,BUSINESS,1,4.2M,10+,0,Everyone,"May 31, 2017",1.0.8,High
502076,FAMILY,18893,91M,"100,000+",0,Everyone,"June 9, 2018",1.4.1,High
842766,SPORTS,1733,19M,"500,000+",0,Everyone,"July 17, 2018",2.1,High
801370,SPORTS,315,4.3M,"1,000+",$2.99,Everyone,"June 6, 2018",2.106.0,High
911962,TOOLS,502,2.0M,"10,000+",0,Everyone,"July 15, 2018",1.5,High
531916,PHOTOGRAPHY,30,3.0M,"10,000+",0,Everyone,"April 18, 2018",5.1.2,Low
969360,BUSINESS,87,5.1M,"10,000+",0,Everyone,"July 15, 2017",0.0.1,High
677390,MEDICAL,3052,12M,"100,000+",0,Everyone,"July 31, 2018",3.8.0,High
645738,ART_AND_DESIGN,4326,21M,"100,000+",0,Everyone,"June 26, 2018",1.0.4,High
925857,TOOLS,1092,190k,"100,000+",0,Everyone,"June 27, 2012",2.3.3,High
549046,FAMILY,17,4.6M,"5,000+",0,Everyone,"May 5, 2018",1.0,Low
89488,FAMILY,3935,9.5M,"100,000+",0,Mature 17+,"June 7, 2018",2.9.8,High
199483,PHOTOGRAPHY,130,4.4M,"1,000+",$9.99,Everyone,"June 27, 2018",3.1.1,High
430181,PARENTING,159,85M,"10,000+",0,Everyone,"July 31, 2018",2.1.23,Low
499136,FINANCE,21,21M,100+,$4.99,Everyone,"October 22, 2017",5.0,Low
451612,COMMUNICATION,7,6.0M,"1,000+",0,Everyone,"April 3, 2018",5.403,Low
667293,MEDICAL,171,20M,"10,000+",$10.00,Everyone 10+,"September 21, 2017",1.8.3,High
705137,BOOKS_AND_REFERENCE,8,5.1M,500+,0,Everyone,"July 13, 2018",1.2,High
784075,HOUSE_AND_HOME,3280,77M,"1,000,000+",0,Everyone,"June 29, 2018",5.0.1,Low
161173,GAME,20,34M,100+,0,Mature 17+,"May 4, 2018",1.0,High
428106,HEALTH_AND_FITNESS,644,5.5M,"100,000+",0,Everyone,"July 25, 2018",1.0.4,High
802995,FOOD_AND_DRINK,109784,64M,"10,000,000+",0,Everyone,"August 3, 2018",4.0.30,Low
743729,FAMILY,130,13M,"5,000+",0,Everyone,"December 21, 2017",2.0.0,Low
546202,FAMILY,50,2.8M,"10,000+",0,Everyone,"October 21, 2017",1.2,Low
719438,AUTO_AND_VEHICLES,3617,7.9M,"100,000+",0,Everyone,"May 16, 2018",2.8.2,High
456643,PERSONALIZATION,89,11M,"5,000+",$0.99,Everyone,"October 21, 2017",1.6.1,High
691265,BOOKS_AND_REFERENCE,41608,49M,"1,000,000+",0,Everyone,"November 5, 2017",1.1.7,High
664816,EDUCATION,19277,5.3M,"1,000,000+",0,Everyone,"December 25, 2017",3.4.2,High
732367,GAME,101686,31M,"10,000,000+",0,Everyone,"August 4, 2018",1.8.2,High
480382,FAMILY,7050,24M,"1,000,000+",0,Everyone,"May 27, 2018",2.0,High
309830,FINANCE,1311,9.3M,"50,000+",0,Everyone,"June 19, 2018",1.4.11,High
263517,FAMILY,222,1.4M,"10,000+",0,Everyone,"February 7, 2016",0.4.0,High
113367,COMMUNICATION,960,3.8M,"50,000+",0,Everyone,"September 21, 2017",2.1.2,Low
216215,FAMILY,4,2.3M,500+,0,Everyone,"April 23, 2016",1.0,High
692817,GAME,358817,49M,"10,000,000+",0,Everyone,"July 30, 2018",1.2.2,High
510026,VIDEO_PLAYERS,696665,91M,"10,000,000+",0,Everyone,"July 5, 2018",4.7.4.3869.7.2372.3,High
924156,TRAVEL_AND_LOCAL,86,39M,"10,000+",0,Everyone,"May 17, 2018",2.5.186032,Low
589032,LIFESTYLE,3,4.0M,100+,0,Everyone,"July 29, 2018",1.1.3,High
568046,TOOLS,784,42M,"50,000+",0,Everyone,"September 29, 2016",1.2.6.94,Low
395104,LIFESTYLE,34782,12M,"1,000,000+",0,Everyone,"June 22, 2018",5.2.2,High
412885,TOOLS,19,3.3M,500+,0,Everyone,"June 15, 2018",1.8,High
497199,FAMILY,1424,19M,"100,000+",0,Everyone,"June 7, 2018",2.2,High
554260,BOOKS_AND_REFERENCE,156,42M,"500,000+",0,Everyone,"February 15, 2018",3.1.7.9,Low
540098,GAME,27856,50M,"100,000+",$2.99,Teen,"April 2, 2015",1.07,High
888400,VIDEO_PLAYERS,171,4.8M,"10,000+",0,Everyone,"August 10, 2017",1.1,Low
536660,FINANCE,9,3.8M,"1,000+",0,Everyone,"January 21, 2018",1.0.0,Low
719384,BUSINESS,3,4.7M,100+,0,Everyone,"May 17, 2018",1.2,High
999106,FAMILY,107441,32M,"1,000,000+",0,Everyone,"July 10, 2018",1.10.5,Low
77691,PRODUCTIVITY,43,6.2M,500+,0,Everyone,"November 7, 2017",1.1,High
646455,DATING,2519,5.0M,"100,000+",0,Mature 17+,"July 25, 2018",1.9.7,Low
450343,FAMILY,21,5.4M,"5,000+",0,Everyone,"July 3, 2018",1.6.7.1,High
335338,FAMILY,302,9.9M,"100,000+",0,Everyone,"January 2, 2018",1.0,High
392657,NEWS_AND_MAGAZINES,160,32M,"50,000+",0,Everyone 10+,"May 24, 2018",1.3.2,Low
797134,BUSINESS,492,27M,"10,000+",0,Everyone,"July 26, 2018",1.7.11,High
80008,FAMILY,11,7.2M,100+,0,Everyone,"October 27, 2015",3.0.0,High
339210,HEALTH_AND_FITNESS,2105,8.2M,"100,000+",0,Everyone,"August 21, 2017",2.1.0,Low
277366,LIFESTYLE,3187,11M,"100,000+",0,Everyone,"January 27, 2017",1.0.11,Low
82846,FAMILY,1,2.0M,50+,$1.49,Everyone,"April 9, 2012",1.0,Low
264005,GAME,29,31M,"1,000+",0,Everyone 10+,"October 22, 2017",1.3.3,High
586192,BUSINESS,28,20M,500+,$17.99,Everyone,"October 24, 2017",2.0.5,Low
512266,BEAUTY,473,8.2M,"100,000+",0,Mature 17+,"March 1, 2017",1.0.2.0,High
789952,SHOPPING,9189,98M,"1,000,000+",0,Teen,"August 1, 2018",7.0.14,Low
7338,PHOTOGRAPHY,3,16M,500+,0,Everyone,"June 14, 2018",1.0.3,High
967032,BUSINESS,70,14M,"1,000+",0,Everyone,"February 11, 2015",1.9.3,High
589592,MEDICAL,45,20M,"5,000+",0,Everyone,"July 16, 2018",1.2.3.2,Low
913837,MEDICAL,717,5.4M,"5,000+",$5.99,Everyone,"May 31, 2018",6.5.0,High
384504,NEWS_AND_MAGAZINES,13620,9.0M,"500,000+",0,Everyone,"April 16, 2018",2.137,High
872981,MEDICAL,133,2.8M,"10,000+",$2.99,Everyone,"August 2, 2014",3.0,High
269236,LIBRARIES_AND_DEMO,929,7.0M,"50,000+",0,Everyone,"February 16, 2018",1.02.2018.11,High
911269,TOOLS,257,160k,"5,000+",$4.99,Everyone,"March 14, 2015",1.4,Low
666070,VIDEO_PLAYERS,23,4.0M,"5,000+",0,Everyone,"December 16, 2016",1.1,Low
315078,FAMILY,2167,13M,"100,000+",0,Everyone,"August 6, 2018",1.1.5,High
693436,BUSINESS,80,16M,"10,000+",0,Everyone,"December 23, 2016",2.54.3,High
31107,GAME,21266,45M,"100,000+",$2.99,Teen,"July 26, 2015",1.1,High
953988,PRODUCTIVITY,27,2.5M,"1,000+",0,Everyone,"June 5, 2017",1.2.3,High
961352,LIFESTYLE,552,22M,"10,000+",0,Everyone,"August 2, 2018",3.0.4,Low
321201,TOOLS,424,3.5M,"10,000+",0,Everyone,"December 19, 2017",0.11,High
308288,MEDICAL,1388,3.3M,"100,000+",0,Everyone,"July 3, 2018",2.1.11,High
199061,DATING,953,19M,"100,000+",0,Mature 17+,"July 18, 2018",6.3.7,Low
582525,SPORTS,500,39M,"50,000+",0,Everyone,"February 16, 2018",10.012,Low
150521,TOOLS,8,6.7M,"1,000+",0,Everyone,"April 18, 2018",1.1.1,Low
156266,SHOPPING,973270,20M,"50,000,000+",0,Teen,"August 6, 2018",2.4.9,High
475460,TRAVEL_AND_LOCAL,3,12M,100+,0,Everyone,"December 30, 2015",1.8.1,High
36705,COMICS,29839,29M,"1,000,000+",0,Teen,"July 31, 2018",4.1.0,High
